Taxa	ClimateZone	nTaxa	degree	between	close	eigenv	Kingdom	Phylum	Class	Order	Family	Genus	Species
Taxa122	Cfb	58	0.0107212475633528	0.000348092453355611	54.3953308071713	1.37322362868826e-05	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Dfa	58	0.00292397660818713	0	22.0111242239659	1.49714496621386e-17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Dfb	58	0.0276653171390013	0.00245806824754193	6.58889366511513	0.0459379068666659	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	BSk	58	0.0131578947368421	0.00177527151211362	5.01196400198872	0.0414516149262956	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Af	58	0.0185758513931889	0.00471767654430193	6.97414158318338	0.0867230353653586	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Am	58	0.0155945419103314	0.00748398774714564	20.5632870928915	0.00217449755561057	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Cwb	58	0.0067911714770798	2.02118198722613e-05	16.8813882602574	0.00191941083700359	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Aw	58	0.00292397660818713	0	10.7375319881569	1.82668058325948e-17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa122	Cfa	58	0.016374269005848	0.00108604845446951	17.0776709159903	4.13724045696614e-17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__	s__
Taxa123	Cwb	58	0.0373760488176964	0.0046583850931677	9.6579388590302	0.0438498299048361	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Dfc	58	0.0091533180778032	0.0004358722894192	8.75684858170587	1.84031111206904e-17	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Am	58	0.0116959064327485	0.00104427736006683	9.3565883246895	0.00133020446309951	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	BSh	58	0	0		1.57851745067317e-17	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Dwb	58	0.0150375939849624	0.000208855472013367	15.4209276399149	0.00181424731139978	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	EF	58	0.016374269005848	0.0133458646616541	2.39334535545501	0.110934236939253	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Af	58	0.0340557275541796	0.0087719298245614	9.94986408456648	0.0551876060107973	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	ET	58	0.0454545454545455	0.032552973342447	5.67972335997135	0.03582550976213	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Cfb	58	0.0210526315789474	0.00172305764411028	5.83651566836408	0.118276088718091	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Csb	58	0.0236167341430499	0.0018074031231926	36.9324880510878	0.0769259102540437	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	BSk	58	0.018341307814992	0.00150945545682388	7.02938849965436	0.177965209090973	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Dfb	58	0.0194931773879142	0.00177527151211362	16.9239378638973	0.0138422779135833	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Cfa	58	0.0165692007797271	0.00163603453077137	3.40410009772975	0.0901256341962484	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Dwc	58	0.0302144249512671	0.0116959064327485	10.2722940312295	0.00494655048277032	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Aw	58	0.0185185185185185	0.000835421888053467	7.27459627877496	0.000968301150642118	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa123	Dfa	58	0.00789473684210526	0	55.6917259678308	1.47278172404123e-17	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa124	Am	58	0.0204678362573099	0.012609649122807	11.6063829208141	0.00603415856225169	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	BWh	58	0	0		2.03776038544563e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	BWk	58	0	0		0.0163934426229508	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Dfb	58	0	0		2.31439938965661e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Dfc	58	0.0175438596491228	0.00482456140350877	24.2700302451003	3.1274487644428e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	ET	58	0.0350877192982456	0.0295605084138919	4.62853867578772	0.000220142873304094	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Aw	58	0.0301754385964912	0.003734335839599	18.3810695544045	0.0128316429139344	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Cfa	58	0.0263157894736842	0.00504734057365636	6.2924978562015	0.0256650704425966	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Csa	58	0	0		1.37601642374156e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Cwb	58	0.0241228070175439	0.00227130325814536	52.3007156969921	0.000147699751464587	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Dwb	58	0.00786448880822747	0.000108028692420707	10.5572163877082	2.4716691827727e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	BSh	58	0.0220922677063028	0.00143878214053653	17.7604784237637	0.0347959531503357	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Dwc	58	0.00646352723915051	0.000131908719166337	10.6251706905221	0.0330989544187398	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	EF	58	0.0242914979757085	0.00618533513270355	8.44640434732818	0.0238029050742884	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Af	58	0.0184672206832872	0.000956338213955942	4.75041965794396	6.51298717285751e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Cfb	58	0.0430622009569378	0.0138129414445204	6.05281864432737	0.0400702023099324	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	BSk	58	0.0212373037857802	0.00712307083498219	7.83359504496257	5.7193653234873e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Csb	58	0.00619195046439628	0.000184284240011794	3.31397938305596	0.000192368122868247	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa124	Dfa	58	0.00809716599190283	0.000481974166184692	15.1264605893037	4.57451667574726e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa125	Am	58	0.0373760488176964	0.007900185245723	13.9585066633451	0.0383376380054259	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	BSh	58	0.0154385964912281	0.000902255639097744	13.8821121854355	0.13162218786025	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Cfb	58	0.0242272347535505	0.00880176632056331	7.132344232431	0.0130346559158028	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Dwc	58	0.0338345864661654	0.00805585392051557	10.9002832438706	0.0723368907173279	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Dfa	58	0.0321637426900585	0.00744917850181008	22.6487349534527	0.000904512103506255	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Cfa	58	0.0298245614035088	0.0087719298245614	6.71962007695251	0.0364820355193844	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Cwb	58	0.025062656641604	0.00387128535624776	12.7914300590483	0.0135946409943456	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Dwb	58	0.00835421888053467	0.000447547440028643	4.54300011117506	0.0477542875957549	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	BSk	58	0.0219298245614035	0.00199158610812746	16.8167189486976	0.000775682853819956	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Aw	58	0.0307017543859649	0.0256500626566416	8.56223258675343	0.00199606386828088	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Dfb	58	0.0224171539961014	0.0025062656641604	257.863392418403	0.0457565603786566	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Dfc	58	0.022883295194508	0.0037049144600632	6.83792098801715	0.0652225285031244	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	EF	58	0.0127591706539075	0.000227842333105491	2.73120045753145	0.00421228146978858	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Af	58	0.0230263157894737	0.0025062656641604	6.58574505705379	0.0239303695980856	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa125	Csb	58	0.0307017543859649	0.00403352130325815	4.58679205931452	0.00144161789079569	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae		
Taxa126	Am	58	0.0105263157894737	0.000150375939849624	15.3649998560689	0.00296867737564647	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Aw	58	0.0233918128654971	0.00593149540517962	17.9281095268288	0.00339211451298123	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Csa	58	0	0		1.27583576804611e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Csb	58	0.0099160945842868	5.44840361774e-05	9.31126619486643	1.22991462841174e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Dfb	58	0.0224171539961014	0.00873712057922584	6.09872117378856	0.103947775936844	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Dfa	58	0.007627765064836	0.0003541462351531	8.82042575708888	0.00153370862135072	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Dfc	58	0.0159489633173844	0.000712007290954659	12.452595994115	0.139122654946244	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Dwb	58	0.0214424951267057	0.00497772208298524	11.8743998197042	0.061117424554342	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Cwb	58	0.0148026315789474	0.000861528822055138	22.3851592154418	0.0781492025069033	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	BSh	58	0.0275689223057644	0.00328947368421053	3.74465117999349	0.353761090173378	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Cfa	58	0.0142021720969089	0.000208855472013367	7.10132349642305	0.00275522913089229	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Dwc	58	0.0196078431372549	0.0056390977443609	21.7089487104332	0.0888737704738076	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	ET	58	0.0056390977443609	0.000156641604010025	12.2541765205841	2.88335729061348e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	BSk	58	0.0263157894736842	0.00566757803599909	11.4318773884885	0.000299895983828508	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Cfb	58	0.0203508771929825	0.00100250626566416	6.5259590429032	0.000218771224186304	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa126	Af	58	0.00614035087719298	0	4.20399657270647	0.00678003233841658	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa127	Af	58	0.0245614035087719	0.00410401002506266	9.99086315255377	0.0190291048605567	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Cfb	58	0.0299707602339181	0.00383771929824561	6.94893721748301	0.110554508081786	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Csb	58	0.0101569713758079	0.000164885898957921	16.8333967696239	3.51236543186911e-18	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Dfb	58	0.00722394220846233	0.000147427392009435	522.07480810449	0.0489254526210245	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Am	58	0.0236460717009916	0.003541462351531	7.73226970504074	0.0292203295822212	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	BSh	58	0.0133333333333333	0.000476190476190476	67.0069189326411	0.041585586159291	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Dwb	58	0.0221205186880244	0.0012803748501689	7.19333882657129	0.11688737362279	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Dwc	58	0.00646352723915051	9.89315393747527e-05	3.07700758990357	0.036250923370147	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	BSk	58	0.0197368421052632	0.00513001253132832	5.63064573826578	0.150138854683825	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Dfa	58	0.0111642743221691	0.000113921166552746	44.133729406955	0.00904339720207687	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Aw	58	0.0203508771929825	0.00213032581453634	33.3640873907429	0.00546834913685289	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Cfa	58	0.0105263157894737	0.00132832080200501	19.6263680818706	0.000976559817721174	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Cwb	58	0.0087719298245614	0	92.1456592736485	5.62624909928568e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa127	Dfc	58	0.0442773600668338	0.0136651151688746	7.82964122455953	0.151002174275146	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa128	BSh	58	0.0075187969924812	0	10.223901701542	0.000235551649787666	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Dwb	58	0.0167084377610693	0.00110395035207065	5.96433001933228	0.00491594905703461	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Am	58	0.0087719298245614	9.3984962406015e-05	7.43405210788961	9.83353972209142e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Cfa	58	0.0116959064327485	0.000278473962684489	9.17474308120642	0.0254113389416154	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Csb	58	0.0282227307398932	0.0040045766590389	7.91682203702478	0.0297152141851443	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Dwc	58	0.0217209690893901	0.00337152404821578	65.4249005108695	4.50159085834092e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	BSk	58	0.0194235588972431	0.0024391335481561	3.33142688584458	0.213282383502698	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Aw	58	0.0192982456140351	0.00225563909774436	8.27213442567744	1.98922325834835e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Dfc	58	0.00974658869395711	0.00104427736006683	614.177705305401	0.0923634369431814	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Dfb	58	0.0150375939849624	0.00429645542427497	10.6052228465611	0.0714285714285715	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Cfb	58	0.0324886289798571	0.00891116680590365	7.9457624060879	0.0629538723803475	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Af	58	0.0225563909774436	0.00733977801646975	11.8667474351808	0.130946312853614	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa128	Dfa	58	0.0280701754385965	0.00538847117794486	12.6319336158112	0.0466540360792877	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
Taxa129	BSh	58	0.0238095238095238	0.00134264232008593	5.59979296439467	0.108294771629295	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	BWh	58	0.0132764343290659	0	66.1187300081295	5.86940575870134e-17	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	BWk	58	0	0		0.0135135135135135	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Cwb	58	0.00548245614035088	0	6.1127613730327	4.04188518268453e-17	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Dfa	58	0.0128654970760234	0.000584795321637427	10.0713007978649	0.00194449121120261	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Dfb	58	0.00935672514619883	0.00050125313283208	10.1451490544961	0.0327783920356544	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Aw	58	0.0359231411862991	0.00587778971237618	9.71757140161787	1.56948440991114e-10	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Af	58	0.012531328320802	0.00289414011218523	9.97322577692204	0.000960415164014894	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Csb	58	0.0330237358101135	0.00586023883237506	15.2016846789374	0.138413582204108	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Am	58	0.0239234449760766	0.010395306447938	4.39924614822695	0.0189315893669204	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	BSk	58	0.0317460317460317	0.00426661892827306	18.0841964348247	0.00045232344518727	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Cfb	58	0.012531328320802	0	7.28627093653089	1.96614078953852e-15	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Dwb	58	0.0127591706539075	8.54408749145591e-05	90.9428093997159	0.00128481878387284	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Cfa	58	0.0212373037857802	0.00151695027041287	6.02891285599898	2.29572827002458e-05	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Dfc	58	0.0282651072124756	0.00950292397660819	4.73401530200601	4.21642696288254e-05	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	Dwc	58	0.0131578947368421	0.00068922305764411	225.104138133364	0.00268578748122961	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa129	ET	58	0.0175438596491228	0.0050125313283208	5.60304216992081	0.0007351232611524	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
Taxa13	BWh	58	0.0141898864809082	0	30.7731422517776	0.122858035427237	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	BWk	58	0.0119617224880383	0	52.3157755959172	0.106060606060606	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Cfa	58	0.0292397660818713	0.0037593984962406	21.3198313427175	0.0639054464032075	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Af	58	0.0103668261562998	0.00526885395306448	5.96043795128243	0.000570815896839333	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Aw	58	0.00835421888053467	0.000566893424036281	4.25242885385492	0.0259542701420172	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	BSk	58	0.0309106098579783	0.00692206707244301	8.3339912750254	0.027731460715682	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Csa	58	0	0		1.37717664718905e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Cwb	58	0.0101867572156197	0.000444660037189749	10.3712318647769	0.0173625025409226	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	EF	58	0.0170278637770898	0.00468081969629957	28.1765249713906	2.87329064781647e-06	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Am	58	0.0191387559808612	0.00686375028480292	25.3612533157029	0.0269879798180251	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Dwc	58	0.00835421888053467	0.000179018976011457	19.8197979504999	1.92520156455269e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	BSh	58	0.00742240215924426	0	19.8883426013156	0.071350300519921	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Dfa	58	0.012280701754386	0.00115914786967419	7.40224441043273	0.000449639384768643	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Dwb	58	0.0175438596491228	0.0006265664160401	5.57249665792107	0.0224242611518641	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	ET	58	0.0279106858054226	0.0117908407382092	9.36256153707747	0.117867686182476	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Csb	58	0.0204678362573099	0.00127923976608187	8.73607469769722	0.00923879682119007	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Cfb	58	0.0126705653021443	0.000104427736006683	9.79194973896974	0.0683725053703801	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Dfc	58	0.0185185185185185	0.00302840434419382	13.7993537046281	5.50885594520821e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa13	Dfb	58	0.0197368421052632	0.00180137844611529	7.79443831273043	5.99569527940216e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa130	BSk	58	0.0338777979431337	0.00572552069829747	4.5692379683949	0.13795780470923	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas	s__
Taxa130	Cwb	58	0.0158991228070175	9.79010025062657e-05	37.6272543636302	3.88714600118769e-17	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas	s__
Taxa130	Dfb	58	0.0112280701754386	0.00037593984962406	5.55162655916523	0.0189338506308848	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas	s__
Taxa130	Dwb	58	0.0126705653021443	0.00121832358674464	11.0709939980636	0.234504548213145	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas	s__
